roll_name,det_id,region,ring,station,sector,layer,subsector,roll,area,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
RE-2_R3_CH04_C,637644840,-1,3,2,1,1,4,3,11278.6,512.928,239.183,-791.795,463.603,324.617,-791.795,413.937,289.841,-791.795,457.978,213.559,-791.795
RE-2_R2_CH02_A,637571108,-1,2,2,1,1,2,1,10073.6,497.4,43.5177,-791.795,482.287,129.227,-791.795,422.462,113.197,-791.795,435.7,38.1196,-791.795
RE-2_R2_CH02_B,637603876,-1,2,2,1,1,2,2,7690.99,434.7,38.0326,-791.795,421.492,112.937,-791.795,369.23,98.9341,-791.795,380.8,33.3164,-791.795
RE-2_R2_CH02_C,637636644,-1,2,2,1,1,2,3,5964.8,379.8,33.2294,-791.795,368.26,98.6738,-791.795,321.816,86.2287,-791.795,331.9,29.039,-791.795
RE-2_R3_CH02_A,637571112,-1,3,2,1,1,2,1,12126,693.6,60.6833,-791.795,672.526,180.201,-791.795,622.203,166.717,-791.795,641.7,56.1429,-791.795
RE-2_R3_CH02_B,637603880,-1,3,2,1,1,2,2,16009.7,640.7,56.055,-791.795,621.233,166.458,-791.795,547.639,146.739,-791.795,564.8,49.4142,-791.795
RE-2_R3_CH02_C,637636648,-1,3,2,1,1,2,3,11278.6,563.8,49.3272,-791.795,546.669,146.478,-791.795,488.105,130.786,-791.795,503.4,44.0426,-791.795
RE-2_R2_CH36_A,637588132,-1,2,2,6,1,6,1,10073.6,482.287,-129.227,-791.795,497.4,-43.5177,-791.795,435.7,-38.1196,-791.795,422.462,-113.197,-791.795
RE-2_R2_CH36_B,637620900,-1,2,2,6,1,6,2,7690.99,421.492,-112.937,-791.795,434.7,-38.0326,-791.795,380.8,-33.3164,-791.795,369.23,-98.9341,-791.795
RE-2_R2_CH36_C,637653668,-1,2,2,6,1,6,3,5964.8,368.26,-98.6738,-791.795,379.8,-33.2294,-791.795,331.9,-29.039,-791.795,321.816,-86.2287,-791.795
RE-2_R3_CH36_A,637588136,-1,3,2,6,1,6,1,12126,672.526,-180.201,-791.795,693.6,-60.6833,-791.795,641.7,-56.1429,-791.795,622.203,-166.717,-791.795
RE-2_R3_CH36_B,637620904,-1,3,2,6,1,6,2,16009.7,621.233,-166.458,-791.795,640.7,-56.055,-791.795,564.8,-49.4142,-791.795,547.639,-146.739,-791.795
RE-2_R3_CH36_C,637653672,-1,3,2,6,1,6,3,11278.6,546.669,-146.478,-791.795,563.8,-49.3272,-791.795,503.4,-44.0426,-791.795,488.105,-130.786,-791.795
RE-2_R2_CH34_A,637579940,-1,2,2,6,1,4,1,10073.6,409.003,-286.386,-791.795,452.519,-211.014,-791.795,396.386,-184.839,-791.795,358.268,-250.861,-791.795
RE-2_R2_CH34_B,637612708,-1,2,2,6,1,4,2,7690.99,357.446,-250.285,-791.795,395.476,-184.415,-791.795,346.44,-161.548,-791.795,313.125,-219.252,-791.795
RE-2_R2_CH34_C,637645476,-1,2,2,6,1,4,3,5964.8,312.303,-218.675,-791.795,345.53,-161.125,-791.795,301.952,-140.804,-791.795,272.916,-191.096,-791.795
RE-2_R3_CH34_A,637579944,-1,3,2,6,1,4,1,12126,570.335,-399.351,-791.795,631.016,-294.249,-791.795,583.798,-272.231,-791.795,527.659,-369.469,-791.795
RE-2_R3_CH34_B,637612712,-1,3,2,6,1,4,2,16009.7,526.836,-368.893,-791.795,582.889,-271.807,-791.795,513.838,-239.607,-791.795,464.425,-325.193,-791.795
RE-2_R3_CH34_C,637645480,-1,3,2,6,1,4,3,11278.6,463.603,-324.617,-791.795,512.928,-239.183,-791.795,457.978,-213.559,-791.795,413.937,-289.841,-791.795
RE-2_R2_CH32_A,637571748,-1,2,2,6,1,2,1,10073.6,286.387,-409.002,-791.795,353.058,-353.059,-791.795,309.263,-309.264,-791.795,250.862,-358.267,-791.795
RE-2_R2_CH32_B,637604516,-1,2,2,6,1,2,2,7690.99,250.287,-357.445,-791.795,308.552,-308.554,-791.795,270.294,-270.295,-791.795,219.253,-313.124,-791.795
RE-2_R2_CH32_C,637637284,-1,2,2,6,1,2,3,5964.8,218.677,-312.302,-791.795,269.584,-269.586,-791.795,235.584,-235.586,-791.795,191.098,-272.914,-791.795
RE-2_R3_CH32_A,637571752,-1,3,2,6,1,2,1,12126,399.353,-570.333,-791.795,492.322,-492.323,-791.795,455.483,-455.485,-791.795,369.471,-527.657,-791.795
RE-2_R3_CH32_B,637604520,-1,3,2,6,1,2,2,16009.7,368.895,-526.835,-791.795,454.773,-454.774,-791.795,400.899,-400.9,-791.795,325.194,-464.424,-791.795
RE-2_R3_CH32_C,637637288,-1,3,2,6,1,2,3,11278.6,324.618,-463.601,-791.795,400.189,-400.19,-791.795,357.317,-357.318,-791.795,289.842,-413.936,-791.795
RE-2_R2_CH30_A,637588004,-1,2,2,5,1,6,1,10073.6,129.229,-482.286,-791.795,211.012,-452.52,-791.795,184.837,-396.387,-791.795,113.199,-422.461,-791.795
RE-2_R2_CH30_B,637620772,-1,2,2,5,1,6,2,7690.99,112.94,-421.491,-791.795,184.413,-395.477,-791.795,161.547,-346.441,-791.795,98.9354,-369.229,-791.795
RE-2_R2_CH30_C,637653540,-1,2,2,5,1,6,3,5964.8,98.6761,-368.26,-791.795,161.122,-345.531,-791.795,140.801,-301.953,-791.795,86.2316,-321.815,-791.795
RE-2_R3_CH30_A,637588008,-1,3,2,5,1,6,1,12126,180.204,-672.525,-791.795,294.247,-631.017,-791.795,272.229,-583.8,-791.795,166.72,-622.202,-791.795
RE-2_R3_CH30_B,637620776,-1,3,2,5,1,6,2,16009.7,166.46,-621.232,-791.795,271.805,-582.89,-791.795,239.606,-513.838,-791.795,146.74,-547.639,-791.795
RE-2_R3_CH30_C,637653544,-1,3,2,5,1,6,3,11278.6,146.481,-546.669,-791.795,239.181,-512.929,-791.795,213.558,-457.978,-791.795,130.788,-488.104,-791.795
RE-2_R2_CH28_A,637579812,-1,2,2,5,1,4,1,10073.6,-43.516,-497.4,-791.795,43.516,-497.4,-791.795,38.118,-435.7,-791.795,-38.118,-435.7,-791.795
RE-2_R2_CH28_B,637612580,-1,2,2,5,1,4,2,7690.99,-38.03,-434.7,-791.795,38.03,-434.7,-791.795,33.315,-380.8,-791.795,-33.315,-380.8,-791.795
RE-2_R2_CH28_C,637645348,-1,2,2,5,1,4,3,5964.8,-33.227,-379.8,-791.795,33.227,-379.8,-791.795,29.036,-331.9,-791.795,-29.036,-331.9,-791.795
RE-2_R3_CH28_A,637579816,-1,3,2,5,1,4,1,12126,-60.681,-693.6,-791.795,60.681,-693.6,-791.795,56.14,-641.7,-791.795,-56.14,-641.7,-791.795
RE-2_R3_CH28_B,637612584,-1,3,2,5,1,4,2,16009.7,-56.053,-640.7,-791.795,56.053,-640.7,-791.795,49.413,-564.8,-791.795,-49.413,-564.8,-791.795
RE-2_R3_CH28_C,637645352,-1,3,2,5,1,4,3,11278.6,-49.325,-563.8,-791.795,49.325,-563.8,-791.795,44.041,-503.4,-791.795,-44.041,-503.4,-791.795
RE-2_R2_CH26_A,637571620,-1,2,2,5,1,2,1,10073.6,-211.012,-452.52,-791.795,-129.229,-482.286,-791.795,-113.199,-422.461,-791.795,-184.837,-396.387,-791.795
RE-2_R2_CH26_B,637604388,-1,2,2,5,1,2,2,7690.99,-184.413,-395.477,-791.795,-112.94,-421.491,-791.795,-98.9354,-369.229,-791.795,-161.547,-346.441,-791.795
RE-2_R2_CH26_C,637637156,-1,2,2,5,1,2,3,5964.8,-161.122,-345.531,-791.795,-98.6761,-368.26,-791.795,-86.2316,-321.815,-791.795,-140.801,-301.953,-791.795
RE-2_R3_CH26_A,637571624,-1,3,2,5,1,2,1,12126,-294.247,-631.017,-791.795,-180.204,-672.525,-791.795,-166.72,-622.202,-791.795,-272.229,-583.8,-791.795
RE-2_R3_CH26_B,637604392,-1,3,2,5,1,2,2,16009.7,-271.805,-582.89,-791.795,-166.46,-621.232,-791.795,-146.74,-547.639,-791.795,-239.606,-513.838,-791.795
RE-2_R3_CH26_C,637637160,-1,3,2,5,1,2,3,11278.6,-239.181,-512.929,-791.795,-146.481,-546.669,-791.795,-130.788,-488.104,-791.795,-213.558,-457.978,-791.795
RE-2_R2_CH24_A,637587876,-1,2,2,4,1,6,1,10073.6,-353.058,-353.059,-791.795,-286.387,-409.002,-791.795,-250.862,-358.267,-791.795,-309.263,-309.264,-791.795
RE-2_R2_CH24_B,637620644,-1,2,2,4,1,6,2,7690.99,-308.552,-308.554,-791.795,-250.287,-357.445,-791.795,-219.253,-313.124,-791.795,-270.294,-270.295,-791.795
RE-2_R2_CH24_C,637653412,-1,2,2,4,1,6,3,5964.8,-269.584,-269.586,-791.795,-218.677,-312.302,-791.795,-191.098,-272.914,-791.795,-235.584,-235.586,-791.795
RE-2_R3_CH24_A,637587880,-1,3,2,4,1,6,1,12126,-492.322,-492.323,-791.795,-399.353,-570.333,-791.795,-369.471,-527.657,-791.795,-455.483,-455.485,-791.795
RE-2_R3_CH24_B,637620648,-1,3,2,4,1,6,2,16009.7,-454.773,-454.774,-791.795,-368.895,-526.835,-791.795,-325.194,-464.424,-791.795,-400.899,-400.9,-791.795
RE-2_R3_CH24_C,637653416,-1,3,2,4,1,6,3,11278.6,-400.189,-400.19,-791.795,-324.618,-463.601,-791.795,-289.842,-413.936,-791.795,-357.317,-357.318,-791.795
RE-2_R2_CH22_A,637579684,-1,2,2,4,1,4,1,10073.6,-452.519,-211.014,-791.795,-409.003,-286.386,-791.795,-358.268,-250.861,-791.795,-396.386,-184.839,-791.795
RE-2_R2_CH22_B,637612452,-1,2,2,4,1,4,2,7690.99,-395.476,-184.415,-791.795,-357.446,-250.285,-791.795,-313.125,-219.252,-791.795,-346.44,-161.548,-791.795
RE-2_R2_CH22_C,637645220,-1,2,2,4,1,4,3,5964.8,-345.53,-161.125,-791.795,-312.303,-218.675,-791.795,-272.916,-191.096,-791.795,-301.952,-140.804,-791.795
RE-2_R3_CH22_A,637579688,-1,3,2,4,1,4,1,12126,-631.016,-294.249,-791.795,-570.335,-399.351,-791.795,-527.659,-369.469,-791.795,-583.798,-272.231,-791.795
RE-2_R3_CH22_B,637612456,-1,3,2,4,1,4,2,16009.7,-582.889,-271.807,-791.795,-526.836,-368.893,-791.795,-464.425,-325.193,-791.795,-513.838,-239.607,-791.795
RE-2_R3_CH22_C,637645224,-1,3,2,4,1,4,3,11278.6,-512.928,-239.183,-791.795,-463.603,-324.617,-791.795,-413.937,-289.841,-791.795,-457.978,-213.559,-791.795
RE-2_R2_CH20_A,637571492,-1,2,2,4,1,2,1,10073.6,-497.4,-43.5177,-791.795,-482.287,-129.227,-791.795,-422.462,-113.197,-791.795,-435.7,-38.1196,-791.795
RE-2_R2_CH20_B,637604260,-1,2,2,4,1,2,2,7690.99,-434.7,-38.0326,-791.795,-421.492,-112.937,-791.795,-369.23,-98.9341,-791.795,-380.8,-33.3164,-791.795
RE-2_R2_CH20_C,637637028,-1,2,2,4,1,2,3,5964.8,-379.8,-33.2294,-791.795,-368.26,-98.6738,-791.795,-321.816,-86.2287,-791.795,-331.9,-29.039,-791.795
RE-2_R3_CH20_A,637571496,-1,3,2,4,1,2,1,12126,-693.6,-60.6833,-791.795,-672.526,-180.201,-791.795,-622.203,-166.717,-791.795,-641.7,-56.1429,-791.795
RE-2_R3_CH20_B,637604264,-1,3,2,4,1,2,2,16009.7,-640.7,-56.055,-791.795,-621.233,-166.458,-791.795,-547.639,-146.739,-791.795,-564.8,-49.4142,-791.795
RE-2_R3_CH20_C,637637032,-1,3,2,4,1,2,3,11278.6,-563.8,-49.3272,-791.795,-546.669,-146.478,-791.795,-488.105,-130.786,-791.795,-503.4,-44.0426,-791.795
RE-2_R2_CH17_A,637583652,-1,2,2,3,1,5,1,10073.6,-452.52,211.012,-788.575,-482.286,129.229,-788.575,-422.461,113.199,-788.575,-396.387,184.837,-788.575
RE-2_R2_CH17_B,637616420,-1,2,2,3,1,5,2,7690.99,-395.477,184.413,-788.575,-421.491,112.94,-788.575,-369.229,98.9354,-788.575,-346.441,161.547,-788.575
RE-2_R2_CH17_C,637649188,-1,2,2,3,1,5,3,5964.8,-345.531,161.122,-788.575,-368.26,98.6761,-788.575,-321.815,86.2316,-788.575,-301.953,140.801,-788.575
RE-2_R3_CH17_A,637583656,-1,3,2,3,1,5,1,12126,-631.017,294.247,-788.575,-672.525,180.204,-788.575,-622.202,166.72,-788.575,-583.8,272.229,-788.575
RE-2_R3_CH17_B,637616424,-1,3,2,3,1,5,2,16009.7,-582.89,271.805,-788.575,-621.232,166.46,-788.575,-547.639,146.74,-788.575,-513.838,239.606,-788.575
RE-2_R3_CH17_C,637649192,-1,3,2,3,1,5,3,11278.6,-512.929,239.181,-788.575,-546.669,146.481,-788.575,-488.104,130.788,-788.575,-457.978,213.558,-788.575
RE-2_R2_CH15_A,637575460,-1,2,2,3,1,3,1,10073.6,-353.059,353.058,-788.575,-409.002,286.387,-788.575,-358.267,250.862,-788.575,-309.264,309.263,-788.575
RE-2_R2_CH15_B,637608228,-1,2,2,3,1,3,2,7690.99,-308.554,308.552,-788.575,-357.445,250.287,-788.575,-313.124,219.253,-788.575,-270.295,270.294,-788.575
RE-2_R2_CH15_C,637640996,-1,2,2,3,1,3,3,5964.8,-269.586,269.584,-788.575,-312.302,218.677,-788.575,-272.914,191.098,-788.575,-235.586,235.584,-788.575
RE-2_R3_CH15_A,637575464,-1,3,2,3,1,3,1,12126,-492.323,492.322,-788.575,-570.333,399.353,-788.575,-527.657,369.471,-788.575,-455.485,455.483,-788.575
RE-2_R3_CH15_B,637608232,-1,3,2,3,1,3,2,16009.7,-454.774,454.773,-788.575,-526.835,368.895,-788.575,-464.424,325.194,-788.575,-400.9,400.899,-788.575
RE-2_R3_CH15_C,637641000,-1,3,2,3,1,3,3,11278.6,-400.19,400.189,-788.575,-463.601,324.618,-788.575,-413.936,289.842,-788.575,-357.318,357.317,-788.575
RE-2_R2_CH13_A,637567268,-1,2,2,3,1,1,1,10073.6,-211.014,452.519,-788.575,-286.386,409.003,-788.575,-250.861,358.268,-788.575,-184.839,396.386,-788.575
RE-2_R2_CH13_B,637600036,-1,2,2,3,1,1,2,7690.99,-184.415,395.476,-788.575,-250.285,357.446,-788.575,-219.252,313.125,-788.575,-161.548,346.44,-788.575
RE-2_R2_CH13_C,637632804,-1,2,2,3,1,1,3,5964.8,-161.125,345.53,-788.575,-218.675,312.303,-788.575,-191.096,272.916,-788.575,-140.804,301.952,-788.575
RE-2_R3_CH13_A,637567272,-1,3,2,3,1,1,1,12126,-294.249,631.016,-788.575,-399.351,570.335,-788.575,-369.469,527.659,-788.575,-272.231,583.798,-788.575
RE-2_R3_CH13_B,637600040,-1,3,2,3,1,1,2,16009.7,-271.807,582.889,-788.575,-368.893,526.836,-788.575,-325.193,464.425,-788.575,-239.607,513.838,-788.575
RE-2_R3_CH13_C,637632808,-1,3,2,3,1,1,3,11278.6,-239.183,512.928,-788.575,-324.617,463.603,-788.575,-289.841,413.937,-788.575,-213.559,457.978,-788.575
RE-2_R2_CH11_A,637583524,-1,2,2,2,1,5,1,10073.6,-43.5177,497.4,-788.575,-129.227,482.287,-788.575,-113.197,422.462,-788.575,-38.1196,435.7,-788.575
RE-2_R2_CH11_B,637616292,-1,2,2,2,1,5,2,7690.99,-38.0326,434.7,-788.575,-112.937,421.492,-788.575,-98.9341,369.23,-788.575,-33.3164,380.8,-788.575
RE-2_R2_CH11_C,637649060,-1,2,2,2,1,5,3,5964.8,-33.2294,379.8,-788.575,-98.6738,368.26,-788.575,-86.2287,321.816,-788.575,-29.039,331.9,-788.575
RE-2_R3_CH11_A,637583528,-1,3,2,2,1,5,1,12126,-60.6833,693.6,-788.575,-180.201,672.526,-788.575,-166.717,622.203,-788.575,-56.1429,641.7,-788.575
RE-2_R3_CH11_B,637616296,-1,3,2,2,1,5,2,16009.7,-56.055,640.7,-788.575,-166.458,621.233,-788.575,-146.739,547.639,-788.575,-49.4142,564.8,-788.575
RE-2_R3_CH11_C,637649064,-1,3,2,2,1,5,3,11278.6,-49.3272,563.8,-788.575,-146.478,546.669,-788.575,-130.786,488.105,-788.575,-44.0426,503.4,-788.575
RE-2_R2_CH09_A,637575332,-1,2,2,2,1,3,1,10073.6,129.227,482.287,-788.575,43.5177,497.4,-788.575,38.1196,435.7,-788.575,113.197,422.462,-788.575
RE-2_R2_CH09_B,637608100,-1,2,2,2,1,3,2,7690.99,112.937,421.492,-788.575,38.0326,434.7,-788.575,33.3164,380.8,-788.575,98.9341,369.23,-788.575
RE-2_R2_CH09_C,637640868,-1,2,2,2,1,3,3,5964.8,98.6738,368.26,-788.575,33.2294,379.8,-788.575,29.039,331.9,-788.575,86.2287,321.816,-788.575
RE-2_R3_CH09_A,637575336,-1,3,2,2,1,3,1,12126,180.201,672.526,-788.575,60.6833,693.6,-788.575,56.1429,641.7,-788.575,166.717,622.203,-788.575
RE-2_R3_CH09_B,637608104,-1,3,2,2,1,3,2,16009.7,166.458,621.233,-788.575,56.055,640.7,-788.575,49.4142,564.8,-788.575,146.739,547.639,-788.575
RE-2_R3_CH09_C,637640872,-1,3,2,2,1,3,3,11278.6,146.478,546.669,-788.575,49.3272,563.8,-788.575,44.0426,503.4,-788.575,130.786,488.105,-788.575
RE-2_R2_CH07_A,637567140,-1,2,2,2,1,1,1,10073.6,286.386,409.003,-788.575,211.014,452.519,-788.575,184.839,396.386,-788.575,250.861,358.268,-788.575
RE-2_R2_CH07_B,637599908,-1,2,2,2,1,1,2,7690.99,250.285,357.446,-788.575,184.415,395.476,-788.575,161.548,346.44,-788.575,219.252,313.125,-788.575
RE-2_R2_CH07_C,637632676,-1,2,2,2,1,1,3,5964.8,218.675,312.303,-788.575,161.125,345.53,-788.575,140.804,301.952,-788.575,191.096,272.916,-788.575
RE-2_R3_CH07_A,637567144,-1,3,2,2,1,1,1,12126,399.351,570.335,-788.575,294.249,631.016,-788.575,272.231,583.798,-788.575,369.469,527.659,-788.575
RE-2_R3_CH07_B,637599912,-1,3,2,2,1,1,2,16009.7,368.893,526.836,-788.575,271.807,582.889,-788.575,239.607,513.838,-788.575,325.193,464.425,-788.575
RE-2_R3_CH07_C,637632680,-1,3,2,2,1,1,3,11278.6,324.617,463.603,-788.575,239.183,512.928,-788.575,213.559,457.978,-788.575,289.841,413.937,-788.575
RE-2_R2_CH05_A,637583396,-1,2,2,1,1,5,1,10073.6,409.002,286.387,-788.575,353.059,353.058,-788.575,309.264,309.263,-788.575,358.267,250.862,-788.575
RE-2_R2_CH05_B,637616164,-1,2,2,1,1,5,2,7690.99,357.445,250.287,-788.575,308.554,308.552,-788.575,270.295,270.294,-788.575,313.124,219.253,-788.575
RE-2_R2_CH05_C,637648932,-1,2,2,1,1,5,3,5964.8,312.302,218.677,-788.575,269.586,269.584,-788.575,235.586,235.584,-788.575,272.914,191.098,-788.575
RE-2_R3_CH05_A,637583400,-1,3,2,1,1,5,1,12126,570.333,399.353,-788.575,492.323,492.322,-788.575,455.485,455.483,-788.575,527.657,369.471,-788.575
RE-2_R3_CH05_B,637616168,-1,3,2,1,1,5,2,16009.7,526.835,368.895,-788.575,454.774,454.773,-788.575,400.9,400.899,-788.575,464.424,325.194,-788.575
RE-2_R3_CH05_C,637648936,-1,3,2,1,1,5,3,11278.6,463.601,324.618,-788.575,400.19,400.189,-788.575,357.318,357.317,-788.575,413.936,289.842,-788.575
RE-2_R2_CH03_A,637575204,-1,2,2,1,1,3,1,10073.6,482.286,129.229,-788.575,452.52,211.012,-788.575,396.387,184.837,-788.575,422.461,113.199,-788.575
RE-2_R2_CH03_B,637607972,-1,2,2,1,1,3,2,7690.99,421.491,112.94,-788.575,395.477,184.413,-788.575,346.441,161.547,-788.575,369.229,98.9354,-788.575
RE-2_R2_CH03_C,637640740,-1,2,2,1,1,3,3,5964.8,368.26,98.6761,-788.575,345.531,161.122,-788.575,301.953,140.801,-788.575,321.815,86.2316,-788.575
RE-2_R3_CH03_A,637575208,-1,3,2,1,1,3,1,12126,672.525,180.204,-788.575,631.017,294.247,-788.575,583.8,272.229,-788.575,622.202,166.72,-788.575
RE-2_R3_CH03_B,637607976,-1,3,2,1,1,3,2,16009.7,621.232,166.46,-788.575,582.89,271.805,-788.575,513.838,239.606,-788.575,547.639,146.74,-788.575
RE-2_R3_CH03_C,637640744,-1,3,2,1,1,3,3,11278.6,546.669,146.481,-788.575,512.929,239.181,-788.575,457.978,213.558,-788.575,488.104,130.788,-788.575
RE-2_R2_CH01_A,637567012,-1,2,2,1,1,1,1,10073.6,497.4,-43.516,-788.575,497.4,43.516,-788.575,435.7,38.118,-788.575,435.7,-38.118,-788.575
RE-2_R2_CH01_B,637599780,-1,2,2,1,1,1,2,7690.99,434.7,-38.03,-788.575,434.7,38.03,-788.575,380.8,33.315,-788.575,380.8,-33.315,-788.575
RE-2_R2_CH01_C,637632548,-1,2,2,1,1,1,3,5964.8,379.8,-33.227,-788.575,379.8,33.227,-788.575,331.9,29.036,-788.575,331.9,-29.036,-788.575
RE-2_R3_CH01_A,637567016,-1,3,2,1,1,1,1,12126,693.6,-60.681,-788.575,693.6,60.681,-788.575,641.7,56.14,-788.575,641.7,-56.14,-788.575
RE-2_R3_CH01_B,637599784,-1,3,2,1,1,1,2,16009.7,640.7,-56.053,-788.575,640.7,56.053,-788.575,564.8,49.413,-788.575,564.8,-49.413,-788.575
RE-2_R3_CH01_C,637632552,-1,3,2,1,1,1,3,11278.6,563.8,-49.325,-788.575,563.8,49.325,-788.575,503.4,44.041,-788.575,503.4,-44.041,-788.575
RE-2_R2_CH35_A,637584036,-1,2,2,6,1,5,1,10073.6,452.52,-211.012,-788.575,482.286,-129.229,-788.575,422.461,-113.199,-788.575,396.387,-184.837,-788.575
RE-2_R2_CH35_B,637616804,-1,2,2,6,1,5,2,7690.99,395.477,-184.413,-788.575,421.491,-112.94,-788.575,369.229,-98.9354,-788.575,346.441,-161.547,-788.575
RE-2_R2_CH35_C,637649572,-1,2,2,6,1,5,3,5964.8,345.531,-161.122,-788.575,368.26,-98.6761,-788.575,321.815,-86.2316,-788.575,301.953,-140.801,-788.575
RE-2_R3_CH35_A,637584040,-1,3,2,6,1,5,1,12126,631.017,-294.247,-788.575,672.525,-180.204,-788.575,622.202,-166.72,-788.575,583.8,-272.229,-788.575
RE-2_R3_CH35_B,637616808,-1,3,2,6,1,5,2,16009.7,582.89,-271.805,-788.575,621.232,-166.46,-788.575,547.639,-146.74,-788.575,513.838,-239.606,-788.575
RE-2_R3_CH35_C,637649576,-1,3,2,6,1,5,3,11278.6,512.929,-239.181,-788.575,546.669,-146.481,-788.575,488.104,-130.788,-788.575,457.978,-213.558,-788.575
RE-2_R2_CH33_A,637575844,-1,2,2,6,1,3,1,10073.6,353.059,-353.058,-788.575,409.002,-286.387,-788.575,358.267,-250.862,-788.575,309.264,-309.263,-788.575
RE-2_R2_CH33_B,637608612,-1,2,2,6,1,3,2,7690.99,308.554,-308.552,-788.575,357.445,-250.287,-788.575,313.124,-219.253,-788.575,270.295,-270.294,-788.575
RE-2_R2_CH33_C,637641380,-1,2,2,6,1,3,3,5964.8,269.586,-269.584,-788.575,312.302,-218.677,-788.575,272.914,-191.098,-788.575,235.586,-235.584,-788.575
RE-2_R3_CH33_A,637575848,-1,3,2,6,1,3,1,12126,492.323,-492.322,-788.575,570.333,-399.353,-788.575,527.657,-369.471,-788.575,455.485,-455.483,-788.575
RE-2_R3_CH33_B,637608616,-1,3,2,6,1,3,2,16009.7,454.774,-454.773,-788.575,526.835,-368.895,-788.575,464.424,-325.194,-788.575,400.9,-400.899,-788.575
RE-2_R3_CH33_C,637641384,-1,3,2,6,1,3,3,11278.6,400.19,-400.189,-788.575,463.601,-324.618,-788.575,413.936,-289.842,-788.575,357.318,-357.317,-788.575
RE-2_R2_CH31_A,637567652,-1,2,2,6,1,1,1,10073.6,211.014,-452.519,-788.575,286.386,-409.003,-788.575,250.861,-358.268,-788.575,184.839,-396.386,-788.575
RE-2_R2_CH31_B,637600420,-1,2,2,6,1,1,2,7690.99,184.415,-395.476,-788.575,250.285,-357.446,-788.575,219.252,-313.125,-788.575,161.548,-346.44,-788.575
RE-2_R2_CH31_C,637633188,-1,2,2,6,1,1,3,5964.8,161.125,-345.53,-788.575,218.675,-312.303,-788.575,191.096,-272.916,-788.575,140.804,-301.952,-788.575
RE-2_R3_CH31_A,637567656,-1,3,2,6,1,1,1,12126,294.249,-631.016,-788.575,399.351,-570.335,-788.575,369.469,-527.659,-788.575,272.231,-583.798,-788.575
RE-2_R3_CH31_B,637600424,-1,3,2,6,1,1,2,16009.7,271.807,-582.889,-788.575,368.893,-526.836,-788.575,325.193,-464.425,-788.575,239.607,-513.838,-788.575
RE-2_R3_CH31_C,637633192,-1,3,2,6,1,1,3,11278.6,239.183,-512.928,-788.575,324.617,-463.603,-788.575,289.841,-413.937,-788.575,213.559,-457.978,-788.575
RE-2_R2_CH29_A,637583908,-1,2,2,5,1,5,1,10073.6,43.5177,-497.4,-788.575,129.227,-482.287,-788.575,113.197,-422.462,-788.575,38.1196,-435.7,-788.575
RE-2_R2_CH29_B,637616676,-1,2,2,5,1,5,2,7690.99,38.0326,-434.7,-788.575,112.937,-421.492,-788.575,98.9341,-369.23,-788.575,33.3164,-380.8,-788.575
RE-2_R2_CH29_C,637649444,-1,2,2,5,1,5,3,5964.8,33.2294,-379.8,-788.575,98.6738,-368.26,-788.575,86.2287,-321.816,-788.575,29.039,-331.9,-788.575
RE-2_R3_CH29_A,637583912,-1,3,2,5,1,5,1,12126,60.6833,-693.6,-788.575,180.201,-672.526,-788.575,166.717,-622.203,-788.575,56.1429,-641.7,-788.575
RE-2_R3_CH29_B,637616680,-1,3,2,5,1,5,2,16009.7,56.055,-640.7,-788.575,166.458,-621.233,-788.575,146.739,-547.639,-788.575,49.4142,-564.8,-788.575
RE-2_R3_CH29_C,637649448,-1,3,2,5,1,5,3,11278.6,49.3272,-563.8,-788.575,146.478,-546.669,-788.575,130.786,-488.105,-788.575,44.0426,-503.4,-788.575
RE-2_R2_CH27_A,637575716,-1,2,2,5,1,3,1,10073.6,-129.227,-482.287,-788.575,-43.5177,-497.4,-788.575,-38.1196,-435.7,-788.575,-113.197,-422.462,-788.575
RE-2_R2_CH27_B,637608484,-1,2,2,5,1,3,2,7690.99,-112.937,-421.492,-788.575,-38.0326,-434.7,-788.575,-33.3164,-380.8,-788.575,-98.9341,-369.23,-788.575
RE-2_R2_CH27_C,637641252,-1,2,2,5,1,3,3,5964.8,-98.6738,-368.26,-788.575,-33.2294,-379.8,-788.575,-29.039,-331.9,-788.575,-86.2287,-321.816,-788.575
RE-2_R3_CH27_A,637575720,-1,3,2,5,1,3,1,12126,-180.201,-672.526,-788.575,-60.6833,-693.6,-788.575,-56.1429,-641.7,-788.575,-166.717,-622.203,-788.575
RE-2_R3_CH27_B,637608488,-1,3,2,5,1,3,2,16009.7,-166.458,-621.233,-788.575,-56.055,-640.7,-788.575,-49.4142,-564.8,-788.575,-146.739,-547.639,-788.575
RE-2_R3_CH27_C,637641256,-1,3,2,5,1,3,3,11278.6,-146.478,-546.669,-788.575,-49.3272,-563.8,-788.575,-44.0426,-503.4,-788.575,-130.786,-488.105,-788.575
RE-2_R2_CH25_A,637567524,-1,2,2,5,1,1,1,10073.6,-286.386,-409.003,-788.575,-211.014,-452.519,-788.575,-184.839,-396.386,-788.575,-250.861,-358.268,-788.575
RE-2_R2_CH25_B,637600292,-1,2,2,5,1,1,2,7690.99,-250.285,-357.446,-788.575,-184.415,-395.476,-788.575,-161.548,-346.44,-788.575,-219.252,-313.125,-788.575
