year,roll_name,total,passed,efficiency
2026,RE+3_R2_CH24_A,4580,4054,88.515284
2026,RE+3_R2_CH24_B,4618,3155,68.319619
2026,RE+3_R2_CH24_C,4344,3085,71.017495
2026,RE+3_R2_CH25_A,4822,4524,93.819992
2026,RE+3_R2_CH25_B,4466,4366,97.760860
2026,RE+3_R2_CH25_C,4691,4534,96.653166
2026,RE+3_R2_CH26_A,4800,4614,96.125000
2026,RE+3_R2_CH26_B,5370,5214,97.094972
2026,RE+3_R2_CH26_C,6849,6584,96.130822
2026,RE+3_R2_CH27_A,4960,4716,95.080645
2026,RE+3_R2_CH27_B,4501,4153,92.268385
2026,RE+3_R2_CH27_C,4567,3676,80.490475
2026,RE+3_R2_CH28_A,4709,4592,97.515396
2026,RE+3_R2_CH28_B,4272,4160,97.378277
2026,RE+3_R2_CH28_C,4309,4177,96.936644
2026,RE+3_R2_CH29_A,4551,4299,94.462755
2026,RE+3_R2_CH29_B,4617,4462,96.642842
2026,RE+3_R2_CH29_C,4215,4110,97.508897
2026,RE+3_R2_CH30_A,4907,4523,92.174445
2026,RE+3_R2_CH30_B,4474,4291,95.909700
2026,RE+3_R2_CH30_C,4213,3598,85.402326
2026,RE+3_R2_CH31_A,4863,4756,97.799712
2026,RE+3_R2_CH31_B,4625,4484,96.951351
2026,RE+3_R2_CH31_C,4406,4155,94.303223
2026,RE+3_R2_CH32_A,4424,4190,94.710669
2026,RE+3_R2_CH32_B,4450,4326,97.213483
2026,RE+3_R2_CH32_C,4274,4130,96.630791
2026,RE+3_R2_CH33_A,4587,4347,94.767822
2026,RE+3_R2_CH33_B,4245,4073,95.948174
2026,RE+3_R2_CH33_C,3984,3791,95.155622
2026,RE+3_R2_CH34_A,4323,4137,95.697432
2026,RE+3_R2_CH34_B,4315,4211,97.589803
2026,RE+3_R2_CH34_C,4108,3992,97.176241
2026,RE+3_R2_CH35_A,4142,3863,93.264124
2026,RE+3_R2_CH35_B,4365,4262,97.640321
2026,RE+3_R2_CH35_C,4390,4260,97.038724
2026,RE+3_R2_CH36_A,4507,4213,93.476814
2026,RE+3_R2_CH36_B,4369,4187,95.834287
2026,RE+3_R2_CH36_C,4182,3980,95.169775
2026,RE+3_R3_CH01_A,2990,2687,89.866221
2026,RE+3_R3_CH01_B,5001,4849,96.960608
2026,RE+3_R3_CH01_C,4126,4011,97.212797
2026,RE+3_R3_CH02_A,2976,2874,96.572581
2026,RE+3_R3_CH02_B,5144,5019,97.569984
2026,RE+3_R3_CH02_C,4033,3940,97.694024
2026,RE+3_R3_CH03_A,3076,2442,79.388817
2026,RE+3_R3_CH03_B,5162,4645,89.984502
2026,RE+3_R3_CH03_C,4086,4021,98.409202
2026,RE+3_R3_CH04_A,2864,2684,93.715084
2026,RE+3_R3_CH04_B,4956,4781,96.468927
2026,RE+3_R3_CH04_C,4125,3939,95.490909
2026,RE+3_R3_CH05_A,3035,2920,96.210873
2026,RE+3_R3_CH05_B,5108,4978,97.454973
2026,RE+3_R3_CH05_C,3947,3216,81.479605
2026,RE+3_R3_CH06_A,3032,2940,96.965699
2026,RE+3_R3_CH06_B,4738,4608,97.256226
2026,RE+3_R3_CH06_C,3800,3653,96.131579
2026,RE+3_R3_CH07_A,2851,2395,84.005612
2026,RE+3_R3_CH07_B,4840,4680,96.694215
2026,RE+3_R3_CH07_C,3904,3793,97.156762
2026,RE+3_R3_CH08_A,2952,2826,95.731707
2026,RE+3_R3_CH08_B,5105,4883,95.651322
2026,RE+3_R3_CH08_C,4230,4114,97.257683
2026,RE+3_R3_CH09_A,3266,3060,93.692590
2026,RE+3_R3_CH09_B,5399,5190,96.128913
2026,RE+3_R3_CH09_C,4182,3987,95.337159
2026,RE+3_R3_CH10_A,2955,2702,91.438240
2026,RE+3_R3_CH10_B,5122,4395,85.806326
2026,RE+3_R3_CH10_C,4042,3589,88.792677
2026,RE+3_R3_CH11_A,2891,2713,93.842961
2026,RE+3_R3_CH11_B,5196,4902,94.341801
2026,RE+3_R3_CH11_C,4068,3936,96.755162
2026,RE+3_R3_CH12_A,3340,3090,92.514970
2026,RE+3_R3_CH12_B,5158,4885,94.707251
2026,RE+3_R3_CH12_C,4242,4084,96.275342
2026,RE+3_R3_CH13_A,3148,2991,95.012706
2026,RE+3_R3_CH13_B,5400,4496,83.259259
2026,RE+3_R3_CH13_C,4254,3884,91.302304
2026,RE+3_R3_CH14_A,3515,3354,95.419630
2026,RE+3_R3_CH14_B,5249,4983,94.932368
2026,RE+3_R3_CH14_C,4259,4046,94.998826
2026,RE+3_R3_CH15_A,3582,2918,81.462870
2026,RE+3_R3_CH15_B,5734,4601,80.240670
2026,RE+3_R3_CH15_C,4503,3760,83.499889
2026,RE+3_R3_CH16_A,3106,2943,94.752093
2026,RE+3_R3_CH16_B,5250,5161,98.304762
2026,RE+3_R3_CH16_C,4264,2770,64.962477
2026,RE+3_R3_CH17_A,3057,2972,97.219496
2026,RE+3_R3_CH17_B,5286,5204,98.448733
2026,RE+3_R3_CH17_C,4067,3984,97.959184
2026,RE+3_R3_CH18_A,3476,3314,95.339471
2026,RE+3_R3_CH18_B,4983,4790,96.126831
2026,RE+3_R3_CH18_C,3914,3755,95.937660
2026,RE+3_R3_CH19_A,3208,2720,84.788030
2026,RE+3_R3_CH19_B,5554,5009,90.187252
2026,RE+3_R3_CH19_C,4399,3991,90.725165
2026,RE+3_R3_CH20_A,3299,2872,87.056684
2026,RE+3_R3_CH20_B,5246,4757,90.678612
2026,RE+3_R3_CH20_C,4273,3729,87.268898
2026,RE+3_R3_CH21_A,3386,3106,91.730656
2026,RE+3_R3_CH21_B,6407,4709,73.497737
2026,RE+3_R3_CH21_C,5111,4167,81.530033
2026,RE+3_R3_CH22_A,3058,2818,92.151733
2026,RE+3_R3_CH22_B,5220,4820,92.337165
2026,RE+3_R3_CH22_C,4353,3974,91.293361
2026,RE+3_R3_CH23_A,0,0,
2026,RE+3_R3_CH23_B,0,0,
2026,RE+3_R3_CH23_C,0,0,
2026,RE+3_R3_CH24_A,3168,2525,79.703283
2026,RE+3_R3_CH24_B,5192,4806,92.565485
2026,RE+3_R3_CH24_C,4018,3736,92.981583
2026,RE+3_R3_CH25_A,2953,2826,95.699289
2026,RE+3_R3_CH25_B,4974,4859,97.687977
2026,RE+3_R3_CH25_C,4097,4006,97.778863
2026,RE+3_R3_CH26_A,3003,2772,92.307692
2026,RE+3_R3_CH26_B,5053,4973,98.416782
2026,RE+3_R3_CH26_C,4093,4044,98.802834
2026,RE+3_R3_CH27_A,3207,3116,97.162457
2026,RE+3_R3_CH27_B,5286,5115,96.765040
2026,RE+3_R3_CH27_C,3957,3831,96.815770
2026,RE+3_R3_CH28_A,2788,2426,87.015782
2026,RE+3_R3_CH28_B,4465,4302,96.349384
2026,RE+3_R3_CH28_C,3644,3557,97.612514
2026,RE+3_R3_CH29_A,2703,2341,86.607473
2026,RE+3_R3_CH29_B,4204,3597,85.561370
2026,RE+3_R3_CH29_C,3536,2980,84.276018
2026,RE+3_R3_CH30_A,2986,2850,95.445412
2026,RE+3_R3_CH30_B,4565,4446,97.393209
2026,RE+3_R3_CH30_C,3812,3773,98.976915
2026,RE+3_R3_CH31_A,2729,2582,94.613412
2026,RE+3_R3_CH31_B,4570,3977,87.024070
2026,RE+3_R3_CH31_C,3811,2993,78.535817
2026,RE+3_R3_CH32_A,2721,2482,91.216465
2026,RE+3_R3_CH32_B,4403,4251,96.547808
2026,RE+3_R3_CH32_C,3827,3772,98.562843
2026,RE+3_R3_CH33_A,3025,2959,97.818182
2026,RE+3_R3_CH33_B,4800,4488,93.500000
2026,RE+3_R3_CH33_C,3669,3597,98.037612
2026,RE+3_R3_CH34_A,2779,2526,90.896006
2026,RE+3_R3_CH34_B,4647,4571,98.364536
2026,RE+3_R3_CH34_C,3742,3681,98.369856
2026,RE+3_R3_CH35_A,2693,2626,97.512068
2026,RE+3_R3_CH35_B,4736,4670,98.606419
2026,RE+3_R3_CH35_C,3479,3436,98.764013
2026,RE+3_R3_CH36_A,3135,3047,97.192982
2026,RE+3_R3_CH36_B,4442,4259,95.880234
2026,RE+3_R3_CH36_C,3654,3557,97.345375
2026,RE+4_R1_CH15_A,0,0,
2026,RE+4_R1_CH16_A,0,0,
2026,RE+4_R2_CH01_A,0,0,
2026,RE+4_R2_CH01_B,0,0,
2026,RE+4_R2_CH01_C,0,0,
2026,RE+4_R2_CH02_A,5083,4732,93.094629
2026,RE+4_R2_CH02_B,4584,4316,94.153578
2026,RE+4_R2_CH02_C,4125,3866,93.721212
2026,RE+4_R2_CH03_A,5030,4711,93.658052
2026,RE+4_R2_CH03_B,4697,4401,93.698105
2026,RE+4_R2_CH03_C,4472,4001,89.467800
2026,RE+4_R2_CH04_A,5086,4866,95.674400
2026,RE+4_R2_CH04_B,4526,4345,96.000884
2026,RE+4_R2_CH04_C,4453,4219,94.745116
2026,RE+4_R2_CH05_A,5021,4669,92.989444
2026,RE+4_R2_CH05_B,4439,4210,94.841180
2026,RE+4_R2_CH05_C,4069,3707,91.103465
2026,RE+4_R2_CH06_A,5176,4985,96.309892
2026,RE+4_R2_CH06_B,4397,4259,96.861496
2026,RE+4_R2_CH06_C,3834,3458,90.193010
2026,RE+4_R2_CH07_A,4818,4727,98.111249
2026,RE+4_R2_CH07_B,4435,4325,97.519729
2026,RE+4_R2_CH07_C,4190,3989,95.202864
2026,RE+4_R2_CH08_A,4911,4755,96.823458
2026,RE+4_R2_CH08_B,4322,4235,97.987043
2026,RE+4_R2_CH08_C,4067,3960,97.369068
2026,RE+4_R2_CH09_A,4604,4475,97.198089
2026,RE+4_R2_CH09_B,4465,4322,96.797312
2026,RE+4_R2_CH09_C,4255,4121,96.850764
2026,RE+4_R2_CH10_A,4849,4709,97.112807
2026,RE+4_R2_CH10_B,4395,4275,97.269625
2026,RE+4_R2_CH10_C,4239,4096,96.626563
2026,RE+4_R2_CH11_A,5026,4908,97.652209
2026,RE+4_R2_CH11_B,4473,4333,96.870110
2026,RE+4_R2_CH11_C,4344,4179,96.201657
2026,RE+4_R2_CH12_A,5273,5158,97.819078
2026,RE+4_R2_CH12_B,5422,5304,97.823681
2026,RE+4_R2_CH12_C,5027,4928,98.030635
2026,RE+4_R2_CH13_A,5106,5033,98.570309
2026,RE+4_R2_CH13_B,4560,4478,98.201754
2026,RE+4_R2_CH13_C,4096,4001,97.680664
2026,RE+4_R2_CH14_A,5144,4894,95.139969
2026,RE+4_R2_CH14_B,4581,4475,97.686095
2026,RE+4_R2_CH14_C,4155,4074,98.050542
2026,RE+4_R2_CH15_A,5150,4879,94.737864
2026,RE+4_R2_CH15_B,6972,6576,94.320138
2026,RE+4_R2_CH15_C,6418,6007,93.596136
2026,RE+4_R2_CH16_A,5124,4750,92.701015
2026,RE+4_R2_CH16_B,4535,4202,92.657111
2026,RE+4_R2_CH16_C,4584,4222,92.102967
2026,RE+4_R2_CH17_A,5002,4669,93.342663
2026,RE+4_R2_CH17_B,5168,4767,92.240712
2026,RE+4_R2_CH17_C,6142,5599,91.159232
2026,RE+4_R2_CH18_A,4933,4771,96.715994
2026,RE+4_R2_CH18_B,4508,4381,97.182786
2026,RE+4_R2_CH18_C,4889,4766,97.484148
2026,RE+4_R2_CH19_A,5381,5291,98.327448
2026,RE+4_R2_CH19_B,4515,4413,97.740864
2026,RE+4_R2_CH19_C,4656,4494,96.520619
2026,RE+4_R2_CH20_A,4982,4735,95.042152
2026,RE+4_R2_CH20_B,4543,4447,97.886859
2026,RE+4_R2_CH20_C,4471,4375,97.852829
2026,RE+4_R2_CH21_A,6316,6225,98.559215
2026,RE+4_R2_CH21_B,4683,4596,98.142217
2026,RE+4_R2_CH21_C,4234,4124,97.401984
2026,RE+4_R2_CH22_A,5102,4439,87.005096
2026,RE+4_R2_CH22_B,4584,2783,60.711169
2026,RE+4_R2_CH22_C,4121,3987,96.748362
2026,RE+4_R2_CH23_A,5097,5012,98.332352
2026,RE+4_R2_CH23_B,5695,5574,97.875329
2026,RE+4_R2_CH23_C,5447,4893,89.829264
2026,RE+4_R2_CH24_A,4865,4641,95.395683
2026,RE+4_R2_CH24_B,4553,4238,93.081485
2026,RE+4_R2_CH24_C,4349,4258,97.907565
2026,RE+4_R2_CH25_A,4929,4854,98.478393
2026,RE+4_R2_CH25_B,4682,4615,98.568988
2026,RE+4_R2_CH25_C,4457,4370,98.048014
2026,RE+4_R2_CH26_A,4890,4687,95.848671
2026,RE+4_R2_CH26_B,6630,6362,95.957768
2026,RE+4_R2_CH26_C,6285,5952,94.701671
2026,RE+4_R2_CH27_A,4860,4433,91.213992
2026,RE+4_R2_CH27_B,4544,4103,90.294894
2026,RE+4_R2_CH27_C,4425,4026,90.983051
2026,RE+4_R2_CH28_A,4604,4135,89.813206
2026,RE+4_R2_CH28_B,4202,3798,90.385531
2026,RE+4_R2_CH28_C,4248,3816,89.830508
2026,RE+4_R2_CH29_A,4865,4435,91.161357
2026,RE+4_R2_CH29_B,4452,4029,90.498652
2026,RE+4_R2_CH29_C,4112,3751,91.220817
2026,RE+4_R2_CH30_A,4856,4655,95.860791
2026,RE+4_R2_CH30_B,4415,4323,97.916195
2026,RE+4_R2_CH30_C,4120,4025,97.694175
2026,RE+4_R2_CH31_A,5054,4955,98.041156
2026,RE+4_R2_CH31_B,4404,4326,98.228883
2026,RE+4_R2_CH31_C,4313,4214,97.704614
2026,RE+4_R2_CH32_A,4707,4608,97.896750
2026,RE+4_R2_CH32_B,4312,4223,97.935993
2026,RE+4_R2_CH32_C,4256,4167,97.908835
2026,RE+4_R2_CH33_A,4537,4388,96.715892
2026,RE+4_R2_CH33_B,4243,4099,96.606175
2026,RE+4_R2_CH33_C,3934,3780,96.085409
2026,RE+4_R2_CH34_A,4664,4476,95.969125
2026,RE+4_R2_CH34_B,4391,4191,95.445229
2026,RE+4_R2_CH34_C,3921,3744,95.485845
2026,RE+4_R2_CH35_A,4615,4455,96.533044
2026,RE+4_R2_CH35_B,4463,4295,96.235716
2026,RE+4_R2_CH35_C,4155,3997,96.197353
2026,RE+4_R2_CH36_A,4803,4486,93.399958
2026,RE+4_R2_CH36_B,4373,4105,93.871484
2026,RE+4_R2_CH36_C,4306,4026,93.497445
2026,RE+4_R3_CH01_A,0,0,
2026,RE+4_R3_CH01_B,0,0,
2026,RE+4_R3_CH01_C,0,0,
2026,RE+4_R3_CH02_A,2846,1719,60.400562
2026,RE+4_R3_CH02_B,4982,4825,96.848655
2026,RE+4_R3_CH02_C,4200,3976,94.666667
2026,RE+4_R3_CH03_A,2924,2833,96.887825
2026,RE+4_R3_CH03_B,4925,4711,95.654822
2026,RE+4_R3_CH03_C,4071,4011,98.526161
2026,RE+4_R3_CH04_A,2776,2722,98.054755
2026,RE+4_R3_CH04_B,5085,4949,97.325467
2026,RE+4_R3_CH04_C,4117,4057,98.542628
2026,RE+4_R3_CH05_A,2820,2720,96.453901
2026,RE+4_R3_CH05_B,4937,4877,98.784687
2026,RE+4_R3_CH05_C,4099,4057,98.975360
2026,RE+4_R3_CH06_A,2567,2532,98.636541
2026,RE+4_R3_CH06_B,4781,4700,98.305794
2026,RE+4_R3_CH06_C,4044,3975,98.293769
2026,RE+4_R3_CH07_A,2691,2634,97.881828
2026,RE+4_R3_CH07_B,4740,4657,98.248945
2026,RE+4_R3_CH07_C,3768,3699,98.168790
2026,RE+4_R3_CH08_A,2789,2674,95.876658
2026,RE+4_R3_CH08_B,5136,4941,96.203271
2026,RE+4_R3_CH08_C,4044,3671,90.776459
2026,RE+4_R3_CH09_A,3017,2911,96.486576
2026,RE+4_R3_CH09_B,5101,5012,98.255244
2026,RE+4_R3_CH09_C,3791,3739,98.628330
2026,RE+4_R3_CH10_A,2815,2447,86.927176
2026,RE+4_R3_CH10_B,4989,4872,97.654841
2026,RE+4_R3_CH10_C,4036,3959,98.092170
2026,RE+4_R3_CH11_A,2843,2788,98.065424
2026,RE+4_R3_CH11_B,4988,4929,98.817161
2026,RE+4_R3_CH11_C,3983,3899,97.891037
2026,RE+4_R3_CH12_A,2861,2773,96.924152
2026,RE+4_R3_CH12_B,5245,5126,97.731173
2026,RE+4_R3_CH12_C,4249,4133,97.269946
2026,RE+4_R3_CH13_A,2991,2921,97.659646
2026,RE+4_R3_CH13_B,5178,5066,97.837003
2026,RE+4_R3_CH13_C,4212,4049,96.130104
2026,RE+4_R3_CH14_A,2888,2813,97.403047
2026,RE+4_R3_CH14_B,5251,5088,96.895829
2026,RE+4_R3_CH14_C,4387,4308,98.199225
2026,RE+4_R3_CH15_A,3211,3113,96.947991
2026,RE+4_R3_CH15_B,5469,5306,97.019565
2026,RE+4_R3_CH15_C,4369,4296,98.329137
2026,RE+4_R3_CH16_A,2858,2799,97.935619
2026,RE+4_R3_CH16_B,5152,5018,97.399068
2026,RE+4_R3_CH16_C,4252,4153,97.671684
2026,RE+4_R3_CH17_A,2941,1565,53.213193
2026,RE+4_R3_CH17_B,5047,2432,48.187042
2026,RE+4_R3_CH17_C,3953,2336,59.094359
2026,RE+4_R3_CH18_A,2706,2660,98.300074
2026,RE+4_R3_CH18_B,4915,4784,97.334690
2026,RE+4_R3_CH18_C,4135,4049,97.920193
2026,RE+4_R3_CH19_A,3126,3043,97.344850
2026,RE+4_R3_CH19_B,5435,5340,98.252070
2026,RE+4_R3_CH19_C,4447,4314,97.009220
2026,RE+4_R3_CH20_A,2870,2802,97.630662
2026,RE+4_R3_CH20_B,5238,5114,97.632684
2026,RE+4_R3_CH20_C,4297,4188,97.463347
2026,RE+4_R3_CH21_A,3432,3173,92.453380
2026,RE+4_R3_CH21_B,6244,6091,97.549648
2026,RE+4_R3_CH21_C,5369,4867,90.650028
2026,RE+4_R3_CH22_A,2844,2314,81.364276
2026,RE+4_R3_CH22_B,5269,5024,95.350161
2026,RE+4_R3_CH22_C,4335,4219,97.324106
2026,RE+4_R3_CH23_A,3176,3107,97.827456
2026,RE+4_R3_CH23_B,5248,5162,98.361280
2026,RE+4_R3_CH23_C,4330,4269,98.591224
2026,RE+4_R3_CH24_A,2819,2630,93.295495
2026,RE+4_R3_CH24_B,5017,4956,98.784134
2026,RE+4_R3_CH24_C,3991,3934,98.571787
2026,RE+4_R3_CH25_A,2776,2652,95.533141
2026,RE+4_R3_CH25_B,5101,4908,96.216428
2026,RE+4_R3_CH25_C,4119,4033,97.912115
2026,RE+4_R3_CH26_A,2794,2757,98.675734
2026,RE+4_R3_CH26_B,4975,4909,98.673367
2026,RE+4_R3_CH26_C,4085,4037,98.824969
2026,RE+4_R3_CH27_A,2948,2886,97.896879
2026,RE+4_R3_CH27_B,4967,4873,98.107510
2026,RE+4_R3_CH27_C,4186,4145,99.020545
2026,RE+4_R3_CH28_A,2473,2403,97.169430
2026,RE+4_R3_CH28_B,4521,4428,97.942933
2026,RE+4_R3_CH28_C,4044,3963,97.997033
2026,RE+4_R3_CH29_A,2354,2225,94.519966
2026,RE+4_R3_CH29_B,4344,4246,97.744015
2026,RE+4_R3_CH29_C,3734,3663,98.098554
2026,RE+4_R3_CH30_A,2546,2444,95.993716
2026,RE+4_R3_CH30_B,4579,4379,95.632234
2026,RE+4_R3_CH30_C,4075,3978,97.619632
2026,RE+4_R3_CH31_A,2572,2413,93.818040
2026,RE+4_R3_CH31_B,4669,4578,98.050975
2026,RE+4_R3_CH31_C,3942,3876,98.325723
2026,RE+4_R3_CH32_A,2382,2308,96.893367
2026,RE+4_R3_CH32_B,4692,4570,97.399829
2026,RE+4_R3_CH32_C,3798,3755,98.867825
2026,RE+4_R3_CH33_A,2754,2705,98.220770
2026,RE+4_R3_CH33_B,4561,4452,97.610173
2026,RE+4_R3_CH33_C,3843,3781,98.386677
2026,RE+4_R3_CH34_A,2579,2514,97.479643
2026,RE+4_R3_CH34_B,4564,4485,98.269062
2026,RE+4_R3_CH34_C,3631,3550,97.769210
2026,RE+4_R3_CH35_A,2711,2481,91.516046
2026,RE+4_R3_CH35_B,4306,3961,91.987924
2026,RE+4_R3_CH35_C,3453,3262,94.468578
2026,RE+4_R3_CH36_A,2464,2381,96.631494
2026,RE+4_R3_CH36_B,4508,4379,97.138421
2026,RE+4_R3_CH36_C,3770,3710,98.408488
2026,RE-1_R2_CH01_A,3993,3935,98.547458
2026,RE-1_R2_CH01_B,3835,3760,98.044329
2026,RE-1_R2_CH01_C,8896,8283,93.109263
2026,RE-1_R2_CH02_A,4199,4131,98.380567
2026,RE-1_R2_CH02_B,4072,3948,96.954813
2026,RE-1_R2_CH02_C,9376,9083,96.875000
2026,RE-1_R2_CH03_A,4094,4055,99.047386
2026,RE-1_R2_CH03_B,3826,3762,98.327235
2026,RE-1_R2_CH03_C,9121,8787,96.338121
2026,RE-1_R2_CH04_A,3873,3751,96.849987
2026,RE-1_R2_CH04_B,3527,3413,96.767791
2026,RE-1_R2_CH04_C,9941,9633,96.901720
2026,RE-1_R2_CH05_A,3944,3879,98.351927
2026,RE-1_R2_CH05_B,3901,3774,96.744425
2026,RE-1_R2_CH05_C,8881,8716,98.142101
2026,RE-1_R2_CH06_A,4122,3985,96.676371
2026,RE-1_R2_CH06_B,3856,3654,94.761411
2026,RE-1_R2_CH06_C,9012,8827,97.947182
2026,RE-1_R2_CH07_A,3907,3756,96.135142
2026,RE-1_R2_CH07_B,3563,3451,96.856582
2026,RE-1_R2_CH07_C,8689,8324,95.799286
2026,RE-1_R2_CH08_A,4347,4268,98.182655
2026,RE-1_R2_CH08_B,3935,3654,92.858958
2026,RE-1_R2_CH08_C,9810,9110,92.864424
2026,RE-1_R2_CH09_A,4308,4090,94.939647
2026,RE-1_R2_CH09_B,4075,3991,97.938650
2026,RE-1_R2_CH09_C,9072,8812,97.134039
2026,RE-1_R2_CH10_A,4366,4316,98.854787
2026,RE-1_R2_CH10_B,4175,4120,98.682635
2026,RE-1_R2_CH10_C,9155,8884,97.039869
2026,RE-1_R2_CH11_A,4194,3681,87.768240
2026,RE-1_R2_CH11_B,4047,3518,86.928589
2026,RE-1_R2_CH11_C,8890,7137,80.281215
2026,RE-1_R2_CH12_A,4114,3980,96.742829
2026,RE-1_R2_CH12_B,3976,3715,93.435614
2026,RE-1_R2_CH12_C,8791,8545,97.201684
2026,RE-1_R2_CH13_A,4074,3959,97.177221
2026,RE-1_R2_CH13_B,3844,3791,98.621228
2026,RE-1_R2_CH13_C,8717,8596,98.611908
2026,RE-1_R2_CH14_A,4077,3961,97.154771
2026,RE-1_R2_CH14_B,3994,3898,97.596395
2026,RE-1_R2_CH14_C,8715,8437,96.810098
2026,RE-1_R2_CH15_A,4095,3447,84.175824
2026,RE-1_R2_CH15_B,3760,3549,94.388298
2026,RE-1_R2_CH15_C,8371,7961,95.102138
2026,RE-1_R2_CH16_A,4002,3937,98.375812
2026,RE-1_R2_CH16_B,3452,3339,96.726535
2026,RE-1_R2_CH16_C,6962,6740,96.811261
2026,RE-1_R2_CH17_A,3936,3855,97.942073
2026,RE-1_R2_CH17_B,3371,3279,97.270840
2026,RE-1_R2_CH17_C,7361,7130,96.861839
2026,RE-1_R2_CH18_A,4164,4102,98.511047
2026,RE-1_R2_CH18_B,3779,3704,98.015348
2026,RE-1_R2_CH18_C,7765,7593,97.784932
2026,RE-1_R2_CH19_A,4622,4540,98.225876
2026,RE-1_R2_CH19_B,4614,4551,98.634590
2026,RE-1_R2_CH19_C,10198,10029,98.342812
2026,RE-1_R2_CH20_A,3986,3920,98.344205
2026,RE-1_R2_CH20_B,3662,3451,94.238121
2026,RE-1_R2_CH20_C,9043,8687,96.063253
2026,RE-1_R2_CH21_A,3985,3912,98.168130
2026,RE-1_R2_CH21_B,3956,3815,96.435794
2026,RE-1_R2_CH21_C,8967,8617,96.096799
2026,RE-1_R2_CH22_A,4125,3986,96.630303
2026,RE-1_R2_CH22_B,3902,3819,97.872886
2026,RE-1_R2_CH22_C,8953,8806,98.358092
2026,RE-1_R2_CH23_A,4021,3892,96.791843
2026,RE-1_R2_CH23_B,4043,3948,97.650260
2026,RE-1_R2_CH23_C,8873,8672,97.734701
2026,RE-1_R2_CH24_A,4025,3815,94.782609
2026,RE-1_R2_CH24_B,3813,3701,97.062680
2026,RE-1_R2_CH24_C,9065,8782,96.878103
2026,RE-1_R2_CH25_A,3737,3664,98.046561
2026,RE-1_R2_CH25_B,3551,3436,96.761476
2026,RE-1_R2_CH25_C,8841,8287,93.733741
2026,RE-1_R2_CH26_A,4151,4052,97.615033
2026,RE-1_R2_CH26_B,3855,3641,94.448768
2026,RE-1_R2_CH26_C,8986,8626,95.993768
2026,RE-1_R2_CH27_A,4482,4348,97.010263
2026,RE-1_R2_CH27_B,4180,4087,97.775120
2026,RE-1_R2_CH27_C,9512,9248,97.224558
2026,RE-1_R2_CH28_A,3909,3782,96.751087
2026,RE-1_R2_CH28_B,3406,3301,96.917205
2026,RE-1_R2_CH28_C,8770,8450,96.351197
2026,RE-1_R2_CH29_A,3318,3290,99.156118
2026,RE-1_R2_CH29_B,3077,3046,98.992525
2026,RE-1_R2_CH29_C,8435,8243,97.723770
2026,RE-1_R2_CH30_A,2800,2747,98.107143
2026,RE-1_R2_CH30_B,1900,1877,98.789474
2026,RE-1_R2_CH30_C,7966,7843,98.455938
2026,RE-1_R2_CH31_A,2099,1973,93.997141
2026,RE-1_R2_CH31_B,1611,1448,89.882061
2026,RE-1_R2_CH31_C,8457,7781,92.006622
2026,RE-1_R2_CH32_A,3081,2962,96.137618
2026,RE-1_R2_CH32_B,2718,2630,96.762325
2026,RE-1_R2_CH32_C,8472,8205,96.848442
2026,RE-1_R2_CH33_A,3916,3866,98.723187
2026,RE-1_R2_CH33_B,3882,3808,98.093766
2026,RE-1_R2_CH33_C,8838,8593,97.227880
2026,RE-1_R2_CH34_A,4044,4003,98.986152
2026,RE-1_R2_CH34_B,3734,3695,98.955544
2026,RE-1_R2_CH34_C,8965,8790,98.047964
2026,RE-1_R2_CH35_A,3935,3837,97.509530
2026,RE-1_R2_CH35_B,3608,3512,97.339246
2026,RE-1_R2_CH35_C,8810,8527,96.787741
2026,RE-1_R2_CH36_A,4121,4043,98.107256
2026,RE-1_R2_CH36_B,3698,3564,96.376420
2026,RE-1_R2_CH36_C,8779,8382,95.477845
2026,RE-1_R3_CH01_A,1996,1709,85.621242
2026,RE-1_R3_CH01_B,5329,5172,97.053856
2026,RE-1_R3_CH01_C,3973,3730,93.883715
2026,RE-1_R3_CH02_A,2055,1676,81.557178
2026,RE-1_R3_CH02_B,5613,2848,50.739355
2026,RE-1_R3_CH02_C,4152,2872,69.171484
2026,RE-1_R3_CH03_A,2109,1984,94.073020
2026,RE-1_R3_CH03_B,5532,5315,96.077368
2026,RE-1_R3_CH03_C,4461,4377,98.117014
2026,RE-1_R3_CH04_A,1971,1762,89.396246
2026,RE-1_R3_CH04_B,5017,4867,97.010165
2026,RE-1_R3_CH04_C,3715,3589,96.608345
2026,RE-1_R3_CH05_A,2135,1913,89.601874
2026,RE-1_R3_CH05_B,5441,5215,95.846352
2026,RE-1_R3_CH05_C,3886,3747,96.423057
2026,RE-1_R3_CH06_A,2165,2018,93.210162
2026,RE-1_R3_CH06_B,5521,5396,97.735917
2026,RE-1_R3_CH06_C,4346,4171,95.973309
2026,RE-1_R3_CH07_A,1968,1708,86.788618
2026,RE-1_R3_CH07_B,5273,4937,93.627916
2026,RE-1_R3_CH07_C,3958,3845,97.145023
2026,RE-1_R3_CH08_A,2132,2056,96.435272
2026,RE-1_R3_CH08_B,5595,5390,96.336014
2026,RE-1_R3_CH08_C,4025,3943,97.962733
2026,RE-1_R3_CH09_A,2272,2099,92.385563
2026,RE-1_R3_CH09_B,5878,5680,96.631507
2026,RE-1_R3_CH09_C,4354,4223,96.991272
2026,RE-1_R3_CH10_A,2087,1593,76.329660
