year,roll_name,total,passed,efficiency
2022,RE+3_R2_CH24_A,9087,7712,84.868493
2022,RE+3_R2_CH24_B,8519,6300,73.952342
2022,RE+3_R2_CH24_C,7804,6200,79.446438
2022,RE+3_R2_CH25_A,8841,8359,94.548128
2022,RE+3_R2_CH25_B,7916,7754,97.953512
2022,RE+3_R2_CH25_C,7399,7213,97.486147
2022,RE+3_R2_CH26_A,8436,8070,95.661451
2022,RE+3_R2_CH26_B,7927,7760,97.893276
2022,RE+3_R2_CH26_C,7284,7107,97.570016
2022,RE+3_R2_CH27_A,8638,8416,97.429961
2022,RE+3_R2_CH27_B,7808,7582,97.105533
2022,RE+3_R2_CH27_C,7673,6766,88.179330
2022,RE+3_R2_CH28_A,8506,8377,98.483423
2022,RE+3_R2_CH28_B,7704,7576,98.338525
2022,RE+3_R2_CH28_C,7382,7259,98.333785
2022,RE+3_R2_CH29_A,8750,8423,96.262857
2022,RE+3_R2_CH29_B,8196,7981,97.376769
2022,RE+3_R2_CH29_C,7211,7069,98.030786
2022,RE+3_R2_CH30_A,8910,7758,87.070707
2022,RE+3_R2_CH30_B,7967,7713,96.811849
2022,RE+3_R2_CH30_C,7239,6269,86.600359
2022,RE+3_R2_CH31_A,9316,9151,98.228854
2022,RE+3_R2_CH31_B,8026,7749,96.548717
2022,RE+3_R2_CH31_C,7770,7409,95.353925
2022,RE+3_R2_CH32_A,8690,7799,89.746835
2022,RE+3_R2_CH32_B,7965,7499,94.149404
2022,RE+3_R2_CH32_C,7549,7119,94.303881
2022,RE+3_R2_CH33_A,8894,8690,97.706319
2022,RE+3_R2_CH33_B,8015,7864,98.116032
2022,RE+3_R2_CH33_C,7886,7668,97.235607
2022,RE+3_R2_CH34_A,8680,8267,95.241935
2022,RE+3_R2_CH34_B,8193,7999,97.632125
2022,RE+3_R2_CH34_C,7507,7371,98.188358
2022,RE+3_R2_CH35_A,8680,8383,96.578341
2022,RE+3_R2_CH35_B,8185,8038,98.204032
2022,RE+3_R2_CH35_C,8219,8065,98.126293
2022,RE+3_R2_CH36_A,8658,7840,90.552091
2022,RE+3_R2_CH36_B,7993,7718,96.559490
2022,RE+3_R2_CH36_C,7821,7511,96.036312
2022,RE+3_R3_CH01_A,5350,5037,94.149533
2022,RE+3_R3_CH01_B,9477,9315,98.290598
2022,RE+3_R3_CH01_C,7845,7676,97.845762
2022,RE+3_R3_CH02_A,5414,5157,95.253048
2022,RE+3_R3_CH02_B,9382,9178,97.825624
2022,RE+3_R3_CH02_C,7681,7580,98.685067
2022,RE+3_R3_CH03_A,5804,5504,94.831151
2022,RE+3_R3_CH03_B,9841,9494,96.473936
2022,RE+3_R3_CH03_C,7753,7637,98.503805
2022,RE+3_R3_CH04_A,5486,5180,94.422166
2022,RE+3_R3_CH04_B,9620,9306,96.735967
2022,RE+3_R3_CH04_C,7692,7508,97.607904
2022,RE+3_R3_CH05_A,5508,5333,96.822803
2022,RE+3_R3_CH05_B,10063,9805,97.436152
2022,RE+3_R3_CH05_C,7954,6478,81.443299
2022,RE+3_R3_CH06_A,5839,5570,95.393047
2022,RE+3_R3_CH06_B,9568,9218,96.341973
2022,RE+3_R3_CH06_C,7823,7534,96.305765
2022,RE+3_R3_CH07_A,5367,4720,87.944848
2022,RE+3_R3_CH07_B,9373,9139,97.503467
2022,RE+3_R3_CH07_C,7560,7378,97.592593
2022,RE+3_R3_CH08_A,5418,5191,95.810262
2022,RE+3_R3_CH08_B,9665,9194,95.126746
2022,RE+3_R3_CH08_C,7678,7511,97.824954
2022,RE+3_R3_CH09_A,5692,5522,97.013352
2022,RE+3_R3_CH09_B,9918,9630,97.096189
2022,RE+3_R3_CH09_C,7686,7484,97.371845
2022,RE+3_R3_CH10_A,5409,5157,95.341098
2022,RE+3_R3_CH10_B,12020,11610,96.589018
2022,RE+3_R3_CH10_C,9981,9871,98.897906
2022,RE+3_R3_CH11_A,5275,5080,96.303318
2022,RE+3_R3_CH11_B,9821,9243,94.114652
2022,RE+3_R3_CH11_C,8067,7932,98.326515
2022,RE+3_R3_CH12_A,6058,5757,95.031363
2022,RE+3_R3_CH12_B,9552,9070,94.953936
2022,RE+3_R3_CH12_C,7699,7534,97.856865
2022,RE+3_R3_CH13_A,5956,5832,97.918066
2022,RE+3_R3_CH13_B,9978,8118,81.358990
2022,RE+3_R3_CH13_C,7822,7528,96.241370
2022,RE+3_R3_CH14_A,6190,5943,96.009693
2022,RE+3_R3_CH14_B,9393,8867,94.400085
2022,RE+3_R3_CH14_C,7624,7383,96.838930
2022,RE+3_R3_CH15_A,6028,5358,88.885202
2022,RE+3_R3_CH15_B,10364,8921,86.076804
2022,RE+3_R3_CH15_C,8117,7071,87.113466
2022,RE+3_R3_CH16_A,5271,4958,94.061848
2022,RE+3_R3_CH16_B,9628,9320,96.800997
2022,RE+3_R3_CH16_C,7763,5004,64.459616
2022,RE+3_R3_CH17_A,5412,5321,98.318551
2022,RE+3_R3_CH17_B,9639,9537,98.941799
2022,RE+3_R3_CH17_C,8000,7888,98.600000
2022,RE+3_R3_CH18_A,6004,5592,93.137908
2022,RE+3_R3_CH18_B,9491,9120,96.091034
2022,RE+3_R3_CH18_C,7633,7436,97.419101
2022,RE+3_R3_CH19_A,5625,5038,89.564444
2022,RE+3_R3_CH19_B,10007,8767,87.608674
2022,RE+3_R3_CH19_C,8078,6894,85.342907
2022,RE+3_R3_CH20_A,5570,4604,82.657092
2022,RE+3_R3_CH20_B,9659,8565,88.673776
2022,RE+3_R3_CH20_C,7739,6874,88.822845
2022,RE+3_R3_CH21_A,6026,5309,88.101560
2022,RE+3_R3_CH21_B,10881,6155,56.566492
2022,RE+3_R3_CH21_C,8869,5944,67.019957
2022,RE+3_R3_CH22_A,5482,4480,81.721999
2022,RE+3_R3_CH22_B,9741,8799,90.329535
2022,RE+3_R3_CH22_C,7879,7225,91.699454
2022,RE+3_R3_CH23_A,5503,5117,92.985644
2022,RE+3_R3_CH23_B,9811,8987,91.601264
2022,RE+3_R3_CH23_C,7840,7138,91.045918
2022,RE+3_R3_CH24_A,6347,4804,75.689302
2022,RE+3_R3_CH24_B,9551,8621,90.262800
2022,RE+3_R3_CH24_C,7860,7194,91.526718
2022,RE+3_R3_CH25_A,5224,5094,97.511485
2022,RE+3_R3_CH25_B,9090,8970,98.679868
2022,RE+3_R3_CH25_C,7487,7350,98.170162
2022,RE+3_R3_CH26_A,5139,4781,93.033664
2022,RE+3_R3_CH26_B,9045,8881,98.186844
2022,RE+3_R3_CH26_C,7345,7266,98.924438
2022,RE+3_R3_CH27_A,5666,5555,98.040946
2022,RE+3_R3_CH27_B,9500,9215,97.000000
2022,RE+3_R3_CH27_C,7532,7376,97.928837
2022,RE+3_R3_CH28_A,5189,4235,81.614955
2022,RE+3_R3_CH28_B,9048,8684,95.977011
2022,RE+3_R3_CH28_C,7373,7263,98.508070
2022,RE+3_R3_CH29_A,5302,4591,86.589966
2022,RE+3_R3_CH29_B,9545,8213,86.045050
2022,RE+3_R3_CH29_C,7571,6362,84.031172
2022,RE+3_R3_CH30_A,5639,5179,91.842525
2022,RE+3_R3_CH30_B,9463,8951,94.589454
2022,RE+3_R3_CH30_C,7618,7470,98.057233
2022,RE+3_R3_CH31_A,5375,4977,92.595349
2022,RE+3_R3_CH31_B,10196,8663,84.964692
2022,RE+3_R3_CH31_C,8297,6217,74.930698
2022,RE+3_R3_CH32_A,5363,4633,86.388216
2022,RE+3_R3_CH32_B,9201,8751,95.109227
2022,RE+3_R3_CH32_C,7419,7281,98.139911
2022,RE+3_R3_CH33_A,5901,5843,99.017116
2022,RE+3_R3_CH33_B,9977,9752,97.744813
2022,RE+3_R3_CH33_C,7772,7666,98.636130
2022,RE+3_R3_CH34_A,5250,4458,84.914286
2022,RE+3_R3_CH34_B,9499,9257,97.452363
2022,RE+3_R3_CH34_C,7587,7488,98.695136
2022,RE+3_R3_CH35_A,5398,5297,98.128937
2022,RE+3_R3_CH35_B,9739,9644,99.024541
2022,RE+3_R3_CH35_C,7687,7603,98.907246
2022,RE+3_R3_CH36_A,5822,5708,98.041910
2022,RE+3_R3_CH36_B,9293,9129,98.235231
2022,RE+3_R3_CH36_C,7451,7346,98.590793
2022,RE+4_R1_CH15_A,0,0,
2022,RE+4_R1_CH16_A,0,0,
2022,RE+4_R2_CH01_A,8884,8542,96.150383
2022,RE+4_R2_CH01_B,8458,8167,96.559470
2022,RE+4_R2_CH01_C,7754,7489,96.582409
2022,RE+4_R2_CH02_A,8987,8301,92.366752
2022,RE+4_R2_CH02_B,8122,7834,96.454075
2022,RE+4_R2_CH02_C,7219,6909,95.705776
2022,RE+4_R2_CH03_A,8750,8050,92.000000
2022,RE+4_R2_CH03_B,8172,7440,91.042584
2022,RE+4_R2_CH03_C,7895,6802,86.155795
2022,RE+4_R2_CH04_A,9014,8504,94.342134
2022,RE+4_R2_CH04_B,7740,7344,94.883721
2022,RE+4_R2_CH04_C,7885,7321,92.847178
2022,RE+4_R2_CH05_A,8936,8109,90.745300
2022,RE+4_R2_CH05_B,8234,7745,94.061210
2022,RE+4_R2_CH05_C,7410,6333,85.465587
2022,RE+4_R2_CH06_A,9523,8849,92.922398
2022,RE+4_R2_CH06_B,8246,7710,93.499879
2022,RE+4_R2_CH06_C,7500,6449,85.986667
2022,RE+4_R2_CH07_A,8894,8505,95.626265
2022,RE+4_R2_CH07_B,7879,7445,94.491687
2022,RE+4_R2_CH07_C,7702,6932,90.002597
2022,RE+4_R2_CH08_A,9145,8796,96.183707
2022,RE+4_R2_CH08_B,8037,7902,98.320269
2022,RE+4_R2_CH08_C,7846,7703,98.177415
2022,RE+4_R2_CH09_A,9016,8578,95.141970
2022,RE+4_R2_CH09_B,8517,8113,95.256546
2022,RE+4_R2_CH09_C,8031,7634,95.056655
2022,RE+4_R2_CH10_A,11587,11027,95.166997
2022,RE+4_R2_CH10_B,8252,7827,94.849733
2022,RE+4_R2_CH10_C,7889,7496,95.018380
2022,RE+4_R2_CH11_A,9033,8647,95.726780
2022,RE+4_R2_CH11_B,8229,7750,94.179123
2022,RE+4_R2_CH11_C,8155,7664,93.979154
2022,RE+4_R2_CH12_A,9145,8838,96.642974
2022,RE+4_R2_CH12_B,8084,7871,97.365166
2022,RE+4_R2_CH12_C,8189,8042,98.204909
2022,RE+4_R2_CH13_A,8901,8649,97.168857
2022,RE+4_R2_CH13_B,8046,7886,98.011434
2022,RE+4_R2_CH13_C,7093,6936,97.786550
2022,RE+4_R2_CH14_A,8679,8261,95.183777
2022,RE+4_R2_CH14_B,7926,7757,97.867777
2022,RE+4_R2_CH14_C,7228,7093,98.132263
2022,RE+4_R2_CH15_A,8926,8383,93.916648
2022,RE+4_R2_CH15_B,8274,7728,93.401015
2022,RE+4_R2_CH15_C,7855,7232,92.068746
2022,RE+4_R2_CH16_A,9126,8439,92.472058
2022,RE+4_R2_CH16_B,8070,7552,93.581165
2022,RE+4_R2_CH16_C,7814,7268,93.012542
2022,RE+4_R2_CH17_A,9111,8475,93.019427
2022,RE+4_R2_CH17_B,8096,7372,91.057312
2022,RE+4_R2_CH17_C,7474,6705,89.710998
2022,RE+4_R2_CH18_A,9080,8850,97.466960
2022,RE+4_R2_CH18_B,8455,8266,97.764636
2022,RE+4_R2_CH18_C,7822,7668,98.031194
2022,RE+4_R2_CH19_A,8939,8817,98.635194
2022,RE+4_R2_CH19_B,7844,7712,98.317185
2022,RE+4_R2_CH19_C,7903,7630,96.545616
2022,RE+4_R2_CH20_A,8874,8323,93.790850
2022,RE+4_R2_CH20_B,7760,7619,98.182990
2022,RE+4_R2_CH20_C,7890,7780,98.605830
2022,RE+4_R2_CH21_A,10701,10533,98.430053
2022,RE+4_R2_CH21_B,8252,8146,98.715463
2022,RE+4_R2_CH21_C,7427,7258,97.724519
2022,RE+4_R2_CH22_A,9005,7671,85.186008
2022,RE+4_R2_CH22_B,8164,7409,90.752082
2022,RE+4_R2_CH22_C,7613,7335,96.348352
2022,RE+4_R2_CH23_A,8906,8717,97.877835
2022,RE+4_R2_CH23_B,8163,7953,97.427416
2022,RE+4_R2_CH23_C,8005,7067,88.282324
2022,RE+4_R2_CH24_A,9236,9029,97.758770
2022,RE+4_R2_CH24_B,8100,7952,98.172840
2022,RE+4_R2_CH24_C,8020,7903,98.541147
2022,RE+4_R2_CH25_A,8750,8596,98.240000
2022,RE+4_R2_CH25_B,7849,7747,98.700471
2022,RE+4_R2_CH25_C,7287,7179,98.517909
2022,RE+4_R2_CH26_A,8743,7496,85.737161
2022,RE+4_R2_CH26_B,7648,6511,85.133368
2022,RE+4_R2_CH26_C,7185,5925,82.463466
2022,RE+4_R2_CH27_A,8664,7818,90.235457
2022,RE+4_R2_CH27_B,7759,7065,91.055548
2022,RE+4_R2_CH27_C,7626,6977,91.489641
2022,RE+4_R2_CH28_A,8557,7686,89.821199
2022,RE+4_R2_CH28_B,7572,6721,88.761226
2022,RE+4_R2_CH28_C,7345,6601,89.870660
2022,RE+4_R2_CH29_A,8958,8102,90.444296
2022,RE+4_R2_CH29_B,7775,7003,90.070740
2022,RE+4_R2_CH29_C,7350,6670,90.748299
2022,RE+4_R2_CH30_A,8761,8452,96.473005
2022,RE+4_R2_CH30_B,7851,7728,98.433321
2022,RE+4_R2_CH30_C,7274,7138,98.130327
2022,RE+4_R2_CH31_A,9112,8832,96.927129
2022,RE+4_R2_CH31_B,7799,7656,98.166432
2022,RE+4_R2_CH31_C,7758,7625,98.285641
2022,RE+4_R2_CH32_A,8743,8537,97.643829
2022,RE+4_R2_CH32_B,7812,7645,97.862263
2022,RE+4_R2_CH32_C,7805,7638,97.860346
2022,RE+4_R2_CH33_A,8830,8495,96.206116
2022,RE+4_R2_CH33_B,8307,7971,95.955218
2022,RE+4_R2_CH33_C,7727,7406,95.845736
2022,RE+4_R2_CH34_A,8946,8456,94.522692
2022,RE+4_R2_CH34_B,8136,7745,95.194199
2022,RE+4_R2_CH34_C,7324,7031,95.999454
2022,RE+4_R2_CH35_A,8795,8502,96.668562
2022,RE+4_R2_CH35_B,8321,8098,97.320034
2022,RE+4_R2_CH35_C,7990,7783,97.409262
2022,RE+4_R2_CH36_A,8605,8229,95.630447
2022,RE+4_R2_CH36_B,7892,7567,95.881906
2022,RE+4_R2_CH36_C,7731,7311,94.567326
2022,RE+4_R3_CH01_A,5224,4945,94.659265
2022,RE+4_R3_CH01_B,9610,9074,94.422477
2022,RE+4_R3_CH01_C,7732,7612,98.448008
2022,RE+4_R3_CH02_A,5154,2932,56.887854
2022,RE+4_R3_CH02_B,9497,8833,93.008318
2022,RE+4_R3_CH02_C,7689,7151,93.002991
2022,RE+4_R3_CH03_A,5423,5228,96.404204
2022,RE+4_R3_CH03_B,9566,8974,93.811415
2022,RE+4_R3_CH03_C,7750,7560,97.548387
2022,RE+4_R3_CH04_A,5304,5080,95.776772
2022,RE+4_R3_CH04_B,9596,8848,92.205085
2022,RE+4_R3_CH04_C,7707,7429,96.392890
2022,RE+4_R3_CH05_A,5517,5150,93.347834
2022,RE+4_R3_CH05_B,9874,9676,97.994734
2022,RE+4_R3_CH05_C,7873,7679,97.535882
2022,RE+4_R3_CH06_A,5230,5115,97.801147
2022,RE+4_R3_CH06_B,9731,9451,97.122598
2022,RE+4_R3_CH06_C,7975,7796,97.755486
2022,RE+4_R3_CH07_A,5031,4820,95.806003
2022,RE+4_R3_CH07_B,9361,8947,95.577396
2022,RE+4_R3_CH07_C,7676,7422,96.690985
2022,RE+4_R3_CH08_A,5351,5135,95.963371
2022,RE+4_R3_CH08_B,9402,9063,96.394384
2022,RE+4_R3_CH08_C,7707,7210,93.551317
2022,RE+4_R3_CH09_A,5466,5061,92.590560
2022,RE+4_R3_CH09_B,9648,9364,97.056385
2022,RE+4_R3_CH09_C,7719,7590,98.328799
2022,RE+4_R3_CH10_A,6500,4913,75.584615
2022,RE+4_R3_CH10_B,12060,11440,94.859038
2022,RE+4_R3_CH10_C,9217,8878,96.322014
2022,RE+4_R3_CH11_A,5307,5079,95.703787
2022,RE+4_R3_CH11_B,9894,9575,96.775824
2022,RE+4_R3_CH11_C,7771,7445,95.804916
2022,RE+4_R3_CH12_A,5251,5019,95.581794
2022,RE+4_R3_CH12_B,9460,9048,95.644820
2022,RE+4_R3_CH12_C,7972,7680,96.337180
2022,RE+4_R3_CH13_A,5466,5305,97.054519
2022,RE+4_R3_CH13_B,9584,9270,96.723706
2022,RE+4_R3_CH13_C,7777,7290,93.737945
2022,RE+4_R3_CH14_A,5201,5084,97.750433
2022,RE+4_R3_CH14_B,9423,9141,97.007323
2022,RE+4_R3_CH14_C,7816,7671,98.144831
2022,RE+4_R3_CH15_A,5639,5453,96.701543
2022,RE+4_R3_CH15_B,9994,9702,97.078247
2022,RE+4_R3_CH15_C,8106,7938,97.927461
2022,RE+4_R3_CH16_A,5202,5107,98.173779
2022,RE+4_R3_CH16_B,9735,9562,98.222907
2022,RE+4_R3_CH16_C,8040,7910,98.383085
2022,RE+4_R3_CH17_A,5311,2750,51.779326
2022,RE+4_R3_CH17_B,9836,4852,49.328996
2022,RE+4_R3_CH17_C,7834,4633,59.139648
2022,RE+4_R3_CH18_A,5206,5110,98.155974
2022,RE+4_R3_CH18_B,9568,9379,98.024666
2022,RE+4_R3_CH18_C,7756,7610,98.117586
2022,RE+4_R3_CH19_A,5549,5380,96.954406
2022,RE+4_R3_CH19_B,9930,9784,98.529708
2022,RE+4_R3_CH19_C,7765,7545,97.166774
2022,RE+4_R3_CH20_A,5283,5146,97.406776
2022,RE+4_R3_CH20_B,9457,9186,97.134398
2022,RE+4_R3_CH20_C,7582,7410,97.731469
2022,RE+4_R3_CH21_A,5964,5476,91.817572
2022,RE+4_R3_CH21_B,11029,10754,97.506574
2022,RE+4_R3_CH21_C,9296,8393,90.286145
2022,RE+4_R3_CH22_A,5413,5060,93.478662
2022,RE+4_R3_CH22_B,9702,9265,95.495774
2022,RE+4_R3_CH22_C,7916,7665,96.829207
2022,RE+4_R3_CH23_A,5316,5065,95.278405
2022,RE+4_R3_CH23_B,9664,9381,97.071606
2022,RE+4_R3_CH23_C,7808,7580,97.079918
2022,RE+4_R3_CH24_A,5244,4652,88.710908
2022,RE+4_R3_CH24_B,9723,9518,97.891597
2022,RE+4_R3_CH24_C,7822,7518,96.113526
2022,RE+4_R3_CH25_A,5062,4835,95.515606
2022,RE+4_R3_CH25_B,9094,8780,96.547174
2022,RE+4_R3_CH25_C,7467,7340,98.299183
2022,RE+4_R3_CH26_A,4991,4854,97.255059
2022,RE+4_R3_CH26_B,8944,8617,96.343918
2022,RE+4_R3_CH26_C,7336,7100,96.782988
2022,RE+4_R3_CH27_A,5164,4988,96.591789
2022,RE+4_R3_CH27_B,9217,8875,96.289465
2022,RE+4_R3_CH27_C,7435,7269,97.767317
2022,RE+4_R3_CH28_A,4996,4814,96.357086
2022,RE+4_R3_CH28_B,9127,8865,97.129396
2022,RE+4_R3_CH28_C,7593,7438,97.958646
2022,RE+4_R3_CH29_A,5166,4845,93.786295
2022,RE+4_R3_CH29_B,9320,9101,97.650215
2022,RE+4_R3_CH29_C,7576,7423,97.980465
2022,RE+4_R3_CH30_A,5164,4986,96.553060
2022,RE+4_R3_CH30_B,9347,8938,95.624264
2022,RE+4_R3_CH30_C,7787,7579,97.328881
2022,RE+4_R3_CH31_A,5687,5235,92.052049
2022,RE+4_R3_CH31_B,10224,9968,97.496088
2022,RE+4_R3_CH31_C,8046,7815,97.129008
2022,RE+4_R3_CH32_A,5157,4853,94.105100
2022,RE+4_R3_CH32_B,9115,8673,95.150850
2022,RE+4_R3_CH32_C,7576,7444,98.257656
2022,RE+4_R3_CH33_A,5470,5292,96.745887
2022,RE+4_R3_CH33_B,9466,9068,95.795479
2022,RE+4_R3_CH33_C,7660,7397,96.566580
2022,RE+4_R3_CH34_A,5209,4943,94.893454
2022,RE+4_R3_CH34_B,9471,9137,96.473445
2022,RE+4_R3_CH34_C,7640,7447,97.473822
2022,RE+4_R3_CH35_A,5387,4735,87.896789
2022,RE+4_R3_CH35_B,9562,8532,89.228195
2022,RE+4_R3_CH35_C,7325,6647,90.744027
2022,RE+4_R3_CH36_A,5118,4776,93.317702
2022,RE+4_R3_CH36_B,9294,8793,94.609425
2022,RE+4_R3_CH36_C,7650,7441,97.267974
2022,RE-1_R2_CH01_A,7677,7597,98.957926
2022,RE-1_R2_CH01_B,7495,7295,97.331554
2022,RE-1_R2_CH01_C,16078,14852,92.374673
2022,RE-1_R2_CH02_A,7736,7485,96.755429
2022,RE-1_R2_CH02_B,7580,7124,93.984169
2022,RE-1_R2_CH02_C,16339,15339,93.879674
2022,RE-1_R2_CH03_A,7975,7877,98.771160
2022,RE-1_R2_CH03_B,7428,7274,97.926764
2022,RE-1_R2_CH03_C,16507,15722,95.244442
2022,RE-1_R2_CH04_A,7880,7770,98.604061
2022,RE-1_R2_CH04_B,7590,7407,97.588933
2022,RE-1_R2_CH04_C,18963,18640,98.296683
2022,RE-1_R2_CH05_A,7491,7339,97.970898
2022,RE-1_R2_CH05_B,7214,7003,97.075132
2022,RE-1_R2_CH05_C,16347,15877,97.124855
2022,RE-1_R2_CH06_A,8019,7641,95.286195
2022,RE-1_R2_CH06_B,7557,6987,92.457324
2022,RE-1_R2_CH06_C,16819,16532,98.293597
2022,RE-1_R2_CH07_A,7832,7717,98.531665
2022,RE-1_R2_CH07_B,7562,7340,97.064269
2022,RE-1_R2_CH07_C,16115,15463,95.954080
2022,RE-1_R2_CH08_A,7727,7496,97.010483
2022,RE-1_R2_CH08_B,7366,6889,93.524301
2022,RE-1_R2_CH08_C,16158,15211,94.139126
2022,RE-1_R2_CH09_A,7999,7773,97.174647
2022,RE-1_R2_CH09_B,7565,7420,98.083278
2022,RE-1_R2_CH09_C,16388,15954,97.351721
2022,RE-1_R2_CH10_A,7907,7784,98.444416
2022,RE-1_R2_CH10_B,7550,7441,98.556291
2022,RE-1_R2_CH10_C,16494,15724,95.331636
2022,RE-1_R2_CH11_A,7970,5718,71.744040
2022,RE-1_R2_CH11_B,7667,5415,70.627364
2022,RE-1_R2_CH11_C,16701,10312,61.744806
2022,RE-1_R2_CH12_A,7860,7526,95.750636
2022,RE-1_R2_CH12_B,7555,6751,89.358041
2022,RE-1_R2_CH12_C,16387,15829,96.594862
2022,RE-1_R2_CH13_A,7910,7694,97.269279
2022,RE-1_R2_CH13_B,7472,7264,97.216274
2022,RE-1_R2_CH13_C,16160,15615,96.627475
2022,RE-1_R2_CH14_A,7792,7687,98.652464
2022,RE-1_R2_CH14_B,7458,7362,98.712792
2022,RE-1_R2_CH14_C,16445,16133,98.102767
2022,RE-1_R2_CH15_A,8081,7664,94.839748
2022,RE-1_R2_CH15_B,7521,7258,96.503125
2022,RE-1_R2_CH15_C,16647,16181,97.200697
2022,RE-1_R2_CH16_A,7838,7742,98.775198
2022,RE-1_R2_CH16_B,7543,7389,97.958372
2022,RE-1_R2_CH16_C,16529,16153,97.725210
2022,RE-1_R2_CH17_A,7647,7534,98.522296
2022,RE-1_R2_CH17_B,7721,7563,97.953633
2022,RE-1_R2_CH17_C,16683,16217,97.206737
2022,RE-1_R2_CH18_A,7864,7754,98.601221
2022,RE-1_R2_CH18_B,7515,7413,98.642715
2022,RE-1_R2_CH18_C,16816,16562,98.489534
2022,RE-1_R2_CH19_A,8507,8422,99.000823
2022,RE-1_R2_CH19_B,8351,8232,98.575021
2022,RE-1_R2_CH19_C,17781,17523,98.549013
2022,RE-1_R2_CH20_A,7987,6909,86.503067
2022,RE-1_R2_CH20_B,7476,5718,76.484751
2022,RE-1_R2_CH20_C,16584,14154,85.347323
2022,RE-1_R2_CH21_A,7997,7848,98.136801
2022,RE-1_R2_CH21_B,7514,7138,94.996007
2022,RE-1_R2_CH21_C,16214,15414,95.065992
2022,RE-1_R2_CH22_A,7811,7600,97.298681
2022,RE-1_R2_CH22_B,7516,7413,98.629590
2022,RE-1_R2_CH22_C,16294,16127,98.975083
2022,RE-1_R2_CH23_A,7602,7475,98.329387
2022,RE-1_R2_CH23_B,7303,7219,98.849788
2022,RE-1_R2_CH23_C,16124,15895,98.579757
2022,RE-1_R2_CH24_A,7582,7346,96.887365
2022,RE-1_R2_CH24_B,7422,7324,98.679601
2022,RE-1_R2_CH24_C,16558,16270,98.260659
2022,RE-1_R2_CH25_A,7438,7353,98.857220
2022,RE-1_R2_CH25_B,7124,7027,98.638405
2022,RE-1_R2_CH25_C,15776,15376,97.464503
2022,RE-1_R2_CH26_A,7475,7184,96.107023
2022,RE-1_R2_CH26_B,7109,6547,92.094528
2022,RE-1_R2_CH26_C,16052,15097,94.050586
2022,RE-1_R2_CH27_A,7939,7854,98.929336
2022,RE-1_R2_CH27_B,7464,7392,99.035370
2022,RE-1_R2_CH27_C,16568,16354,98.708353
2022,RE-1_R2_CH28_A,7674,7135,92.976284
2022,RE-1_R2_CH28_B,6937,6325,91.177743
2022,RE-1_R2_CH28_C,15973,15133,94.741126
2022,RE-1_R2_CH29_A,7555,7529,99.655857
2022,RE-1_R2_CH29_B,7304,7274,99.589266
2022,RE-1_R2_CH29_C,16268,16123,99.108680
2022,RE-1_R2_CH30_A,7718,7631,98.872765
2022,RE-1_R2_CH30_B,7313,7234,98.919732
2022,RE-1_R2_CH30_C,16996,16837,99.064486
2022,RE-1_R2_CH31_A,7631,7106,93.120168
2022,RE-1_R2_CH31_B,7439,6735,90.536362
2022,RE-1_R2_CH31_C,16300,14850,91.104294
2022,RE-1_R2_CH32_A,7840,7713,98.380102
2022,RE-1_R2_CH32_B,7476,7352,98.341359
2022,RE-1_R2_CH32_C,16360,16159,98.771394
2022,RE-1_R2_CH33_A,8047,7946,98.744874
2022,RE-1_R2_CH33_B,7666,7544,98.408557
2022,RE-1_R2_CH33_C,16451,16192,98.425628
2022,RE-1_R2_CH34_A,7867,7797,99.110207
2022,RE-1_R2_CH34_B,7498,7432,99.119765
2022,RE-1_R2_CH34_C,16571,16385,98.877557
2022,RE-1_R2_CH35_A,7892,7756,98.276736
2022,RE-1_R2_CH35_B,7351,7228,98.326758
2022,RE-1_R2_CH35_C,16356,16055,98.159697
2022,RE-1_R2_CH36_A,8043,7900,98.222056
2022,RE-1_R2_CH36_B,7582,7329,96.663150
2022,RE-1_R2_CH36_C,16356,15771,96.423331
2022,RE-1_R3_CH01_A,3558,3152,88.589095
2022,RE-1_R3_CH01_B,9415,8954,95.103558
2022,RE-1_R3_CH01_C,7062,5761,81.577457
2022,RE-1_R3_CH02_A,3762,3410,90.643275
2022,RE-1_R3_CH02_B,9539,6717,70.416186
2022,RE-1_R3_CH02_C,7191,5637,78.389654
2022,RE-1_R3_CH03_A,3707,3602,97.167521
2022,RE-1_R3_CH03_B,9744,9415,96.623563
2022,RE-1_R3_CH03_C,8020,7812,97.406484
2022,RE-1_R3_CH04_A,3463,3105,89.662143
2022,RE-1_R3_CH04_B,9283,8907,95.949585
2022,RE-1_R3_CH04_C,6840,6536,95.555556
2022,RE-1_R3_CH05_A,3800,3533,92.973684
2022,RE-1_R3_CH05_B,9899,9587,96.848166
2022,RE-1_R3_CH05_C,6910,6294,91.085384
2022,RE-1_R3_CH06_A,3639,3557,97.746634
2022,RE-1_R3_CH06_B,9869,9685,98.135576
2022,RE-1_R3_CH06_C,7691,7258,94.370043
2022,RE-1_R3_CH07_A,3528,3148,89.229025
2022,RE-1_R3_CH07_B,9471,8753,92.418963
2022,RE-1_R3_CH07_C,6977,6537,93.693565
2022,RE-1_R3_CH08_A,3685,3554,96.445047
2022,RE-1_R3_CH08_B,9651,9431,97.720443
2022,RE-1_R3_CH08_C,7088,6863,96.825621
2022,RE-1_R3_CH09_A,3841,3632,94.558709
2022,RE-1_R3_CH09_B,10060,9668,96.103380
